job_id,worker_id,platform,client_region,project_type,job_category,payment_method,work_date,earnings_usd,job_completed,job_duration_days,hourly_rate,job_success_rate,client_rating,rehire_rate,marketing_spend
71,605,Upwork,Middle East,Hourly,Data Entry,PayPal,2025-03-09,5331.98,140,57,121.18,93.22,3.51,75.98,246
11732,1930,Toptal,Canada,Fixed,Content Writing,Bank Transfer,2025-10-18,1349.47,274,9,121.77,81.44,3.28,76.34,229
1179,1650,Peopleperhour,Middle East,Fixed,Data Entry,PayPal,2025-02-02,8419.61,4,39,,85.08,4.25,14.72,378
8242,303,Peopleperhour,Australia,Hourly,Graphic Design,Mobile Banking,2025-12-05,2874.23,262,17,71.34,63.78,3.65,88.88,374
7429,1832,Peopleperhour,Usa,Hourly,Customer Support,Mobile Banking,2025-06-22,8469.04,91,6,104.91,74.22,3.93,18.26,420
3822,200,FIVERR,CANADA,Hourly,Digital Marketing,Direct Deposit,2025-04-02,8478.45,278,12,40.71,87.59,3.45,44.2,394
3510,1348,Freelancer,Middle East,Hourly,Content Writing,PayPal,2025-06-08,,51,19,41.39,90.75,3.89,60.04,138
6610,101,Upwork,Middle East,Hourly,Digital Marketing,PayPal,2025-03-19,5852.33,146,44,77.48,,3.61,38.66,172
11231,1830,Peopleperhour,Usa,Hourly,Customer Support,Bank Transfer,2025-01-11,6500.74,27,16,118.06,,3.6,33.85,81
9203,1221,Fiverr,Usa,Fixed,Seo,PayPal,2025-02-03,0.0,4,27,104.55,92.72,3.5,38.27,307
11249,1584,Peopleperhour,Europe,Hourly,Seo,Direct Deposit,2025-02-05,3668.91,72,56,51.98,66.25,4.72,,247
3308,1349,Fiverr,Uk,Fixed,Data Entry,Bank Transfer,2025-08-07,,8,48,81.41,97.26,3.82,17.09,193
9533,1718,Upwork,Uk,Fixed,Content Writing,PayPal,2025-11-24,6832.95,285,34,110.55,97.05,4.77,64.86,358
11462,1612,Upwork,Canada,Fixed,App Development,Bank Transfer,2025-02-12,3233.69,52,51,33.93,62.96,4.96,79.32,133
168,605,Peopleperhour,Middle East,Fixed,App Development,Crypto,2025-03-20,7409.57,163,51,,,3.18,85.44,227
7600,418,Peopleperhour,Middle East,Hourly,Web Development,Mobile Banking,2025-08-29,6659.95,96,26,83.0,67.72,4.99,38.08,36
11478,597,Toptal,Europe,Hourly,Content Writing,Crypto,2025-06-15,5699.64,275,43,149.34,79.73,3.27,57.26,37
9252,1000,fREELANCER,Uk,Fixed,Web Development,Bank Transfer,2025-09-11,134.48,122,13,52.37,72.35,3.49,29.53,99
4343,1946,Upwork,Middle East,Hourly,Customer Support,Crypto,2025-11-29,2356.44,100,29,31.53,60.2,,65.83,134
1084,700,Peopleperhour,Europe,Fixed,  Data Entry  ,Bank Transfer,2025-07-08,5212.72,141,27,58.89,77.74,3.4,60.8,105
7103,1254,Freelancer,uk,Hourly,Digital Marketing,Crypto,2025-01-05,6052.93,124,60,29.21,68.09,,44.48,164
7855,1412,Toptal,Europe,Fixed,Content Writing,PayPal,2025-12-07,7333.57,48,6,35.38,68.58,4.51,77.19,155
7146,1509,Upwork,Usa,Fixed,  Data Entry  ,Bank Transfer,2025-08-20,3731.82,66,24,,61.51,4.37,87.57,299
6967,1628,Upwork,Asia,Hourly,App Development,PayPal,2025-02-14,8048.99,63,50,117.87,72.58,3.42,25.18,193
4090,1595,Toptal,Usa,Hourly,Seo,PayPal,2025-03-09,,207,5,15.44,84.69,3.5,19.17,280
7949,1184,Fiverr,Europe,Hourly,Graphic Design,Crypto,2025-04-16,2466.68,12,26,47.07,63.68,4.31,,218
8874,1086,FIVERR,Uk,Fixed,Data Entry,Bank Transfer,2025-09-30,,241,8,134.36,77.54,3.1,50.76,12
2877,468,Peopleperhour,asia,Hourly,Digital Marketing,Direct Deposit,2025-06-14,639.38,295,56,134.68,72.18,4.17,76.7,127
10342,1185,Peopleperhour,Middle East,Hourly,Web Development,PayPal,2025-07-13,9572.68,163,59,15.34,93.07,3.91,18.3,357
8049,998,toptal,europe,Fixed,Digital Marketing,Bank Transfer,2025-07-10,8138.38,58,13,133.31,62.14,4.5,16.14,371
6935,719,Fiverr,Middle East,Fixed,Data Entry,Bank Transfer,2025-07-25,4549.29,275,35,,63.5,4.73,24.95,269
12367,675,Freelancer,Uk,Fixed,Content Writing,Direct Deposit,2025-02-11,3870.9,0,22,41.28,,4.49,45.61,476
2255,1743,Peopleperhour,MIDDLE EAST,Fixed,Content Writing,Bank Transfer,2025-09-09,4254.52,79,45,138.99,98.51,3.44,75.02,38
4189,1053,Fiverr,Canada,Fixed,Customer Support,Bank Transfer,2025-05-12,6546.83,214,53,105.14,89.15,4.29,58.83,159
10980,368,Toptal,Middle East,Hourly,Content Writing,Bank Transfer,2025-06-24,9543.11,46,41,135.75,67.35,3.09,23.35,247
3015,1434,Fiverr,Uk,Fixed,Seo,Mobile Banking,2025-11-03,6355.28,86,47,43.11,88.36,4.85,49.84,345
8194,526,Upwork,Europe,Hourly,Content Writing,PayPal,2025-12-03,3034.45,233,30,22.63,62.06,3.37,20.12,144
5400,445,Upwork,Canada,Hourly,Graphic Design,Direct Deposit,2025-04-19,9676.36,136,50,130.6,98.23,3.49,88.21,148
12076,568,Fiverr,Asia,Hourly,Customer Support,Crypto,2025-02-16,350.79,49,31,27.71,82.12,4.88,82.36,21
2547,1250,Freelancer,canada,Fixed,App Development,PayPal,2025-03-23,,257,2,140.6,90.58,3.36,10.47,78
6434,1297,Fiverr,Uk,Hourly,Digital Marketing,Mobile Banking,2025-04-03,2432.62,38,34,83.01,96.53,3.61,10.05,357
218,1114,Fiverr,Europe,Hourly,Seo,Direct Deposit,2025-09-06,3914.39,93,37,61.44,61.04,4.19,12.34,415
8693,586,Fiverr,Canada,Hourly,Data Entry,Bank Transfer,2025-04-12,3857.6,111,2,124.09,63.13,3.6,75.52,186
4376,1215,Fiverr,Europe,Fixed,Digital Marketing,Direct Deposit,2025-04-24,1189.56,113,19,129.58,89.09,3.29,49.16,213
2560,915,Fiverr,Australia,Hourly,Customer Support,Mobile Banking,2025-08-20,5613.37,117,4,97.35,99.85,4.3,41.42,337
2013,1170,PEOPLEPERHOUR,Usa,Fixed,Customer Support,PayPal,2025-12-17,0.0,5,38,,94.15,4.48,,442
8733,1231,Upwork,USA,Fixed,Digital Marketing,Bank Transfer,2025-08-29,6960.97,103,41,57.89,86.39,4.79,,273
9816,1034,uPWORK,Middle East,Fixed,Graphic Design,Mobile Banking,2025-10-22,533.0,299,38,33.86,64.55,4.47,33.15,31
8178,888,Toptal,Europe,Hourly,Seo,Mobile Banking,2025-02-04,3172.45,118,27,119.24,98.23,4.54,27.2,313
901,428,Freelancer,Usa,Fixed,Web Development,Mobile Banking,2025-03-13,9722.35,125,53,34.41,75.65,3.32,43.52,302
2745,977,TOPTAL,Canada,Fixed,Seo,Mobile Banking,2025-05-10,1690.31,55,44,63.89,86.33,4.04,80.18,95
185,1151,Freelancer,Middle East,Hourly,Graphic Design,Mobile Banking,2025-08-01,872.57,16,29,110.87,91.84,3.44,12.62,115
1961,228,Peopleperhour,Europe,Fixed,Digital Marketing,Mobile Banking,2025-01-06,7788.22,150,33,41.41,78.75,3.97,68.59,5
8568,1874,Peopleperhour,CANADA,Hourly,Seo,Direct Deposit,2025-11-10,1862.91,263,23,94.8,,3.24,,439
2482,665,Upwork,Middle East,Hourly,Web Development,Direct Deposit,2025-06-23,478.79,225,7,92.63,67.04,,42.98,149
11035,1032,Fiverr,Canada,Hourly,Digital Marketing,Crypto,2025-09-07,5477.54,59,33,61.77,,4.92,42.5,441
9980,601,Peopleperhour,Usa,Hourly,Seo,Crypto,2025-09-07,2668.55,34,9,,,3.59,58.43,488
3300,527,Fiverr,Canada,Hourly,Web Development,Direct Deposit,2025-12-17,4916.2,267,37,97.96,81.39,4.59,,205
3269,1570,Peopleperhour,Europe,Fixed,Content Writing,PayPal,2025-12-31,6106.53,172,51,50.98,,4.87,52.68,333
10445,752,Upwork,Asia,Fixed,Seo,Crypto,2025-01-28,0.0,10,26,110.14,,3.46,70.72,169
593,1612,Fiverr,Usa,Hourly,Customer Support,Bank Transfer,2025-04-28,2097.88,28,22,129.34,96.27,4.33,29.87,351
3276,793,Toptal,Asia,Hourly,Seo,Crypto,2025-11-28,2318.04,37,8,30.63,73.29,,38.09,136
4852,1836,Freelancer,Middle East,Hourly,Web Development,Direct Deposit,2025-04-23,1450.67,189,28,56.32,87.04,3.79,34.72,138
7086,901,FIVERR,Canada,Hourly,App Development,Mobile Banking,2025-03-07,,265,12,111.9,68.55,3.26,56.34,498
11616,1467,Upwork,Europe,Fixed,Content Writing,Direct Deposit,2025-04-06,1088.14,233,33,20.79,70.63,3.05,81.19,85
8232,314,Freelancer,Middle East,Fixed,App Development,Direct Deposit,2025-11-18,8373.31,263,6,51.59,89.63,3.92,10.13,74
10761,1161,upwork,Asia,Hourly,Graphic Design,Direct Deposit,2025-01-15,,272,6,27.16,60.48,4.06,13.18,63
4666,158,Peopleperhour,Uk,Fixed,Digital Marketing,PayPal,2025-07-28,2909.38,148,49,70.72,84.19,3.99,26.45,243
539,120,Upwork,Europe,Fixed,Content Writing,PayPal,2025-07-31,8286.03,62,17,135.56,62.08,3.48,57.76,121
4963,1352,Upwork,Asia,Hourly,Data Entry,Direct Deposit,2025-06-09,2665.39,145,52,124.5,75.56,3.06,38.78,296
9241,428,Peopleperhour,Canada,Fixed,Graphic Design,Direct Deposit,2025-12-11,5609.04,228,30,62.8,95.5,3.54,31.47,363
3981,1213,Upwork,Canada,Fixed,  Content Writing  ,Mobile Banking,2025-11-01,3829.17,54,44,113.74,98.08,3.34,85.13,453
7908,186,Freelancer,Middle East,Fixed,App Development,Mobile Banking,2025-07-24,1188.65,116,15,96.1,64.36,4.27,11.51,451
4005,1873,Freelancer,Asia,Hourly,Graphic Design,Mobile Banking,2025-02-08,1746.17,167,58,19.54,90.24,4.47,58.63,98
11036,1531,Upwork,Middle East,Fixed,App Development,Mobile Banking,2025-02-23,7538.48,240,54,35.87,96.03,3.0,82.57,426
11632,1114,Freelancer,Canada,Fixed,Seo,Mobile Banking,2025-11-25,8264.88,293,23,46.58,70.07,,62.21,367
9149,245,Toptal,Uk,Hourly,Graphic Design,PayPal,2025-07-31,0.0,4,30,43.14,74.39,4.07,37.03,260
6987,314,Freelancer,Uk,Fixed,Digital Marketing,Bank Transfer,2025-06-16,,74,39,87.75,72.01,3.33,30.65,225
11680,699,Fiverr,Usa,Fixed,App Development,Crypto,2025-05-30,2883.36,107,10,146.03,95.6,4.01,45.0,65
6481,107,Freelancer,Usa,Hourly,Web Development,PayPal,2025-10-06,3660.61,293,21,81.79,75.14,3.3,64.33,156
3430,243,Freelancer,Europe,Fixed,App Development,Mobile Banking,2025-04-01,1994.97,155,19,64.83,72.89,,37.1,102
10124,476,Toptal,Asia,Hourly,Digital Marketing,Bank Transfer,2025-06-03,3866.47,259,24,26.22,95.66,4.73,53.19,474
12025,620,Peopleperhour,Australia,Hourly,Content Writing,Direct Deposit,2025-01-12,6025.88,15,12,27.26,81.84,4.31,,64
7271,1314,Peopleperhour,Europe,Fixed,Data Entry,Mobile Banking,2025-08-31,8331.54,167,42,101.99,74.53,3.07,14.26,164
10116,1422,Peopleperhour,Usa,Fixed,App Development,Bank Transfer,2025-12-17,2602.12,248,17,58.42,63.78,4.88,31.53,428
1389,1431,pEOPLEPERHOUR,Asia,Fixed,Web Development,PayPal,2025-08-10,7464.0,2,2,,62.5,3.7,25.74,82
3669,1531,Fiverr,Europe,Hourly,App Development,Direct Deposit,2025-12-24,,178,27,,80.89,3.68,85.76,485
4356,357,Peopleperhour,Usa,Hourly,Digital Marketing,Bank Transfer,2025-04-14,4680.84,27,58,87.53,71.0,4.15,79.95,448
4258,1234,Freelancer,Uk,Hourly,Digital Marketing,Crypto,2025-09-29,112.73,286,45,88.86,65.82,4.39,34.16,379
6248,801,Peopleperhour,Usa,Fixed,Content Writing,Bank Transfer,2025-11-22,9581.6,153,40,97.47,65.48,4.46,88.08,156
3548,398,Peopleperhour,Asia,Fixed,Web Development,Mobile Banking,2025-02-16,1346.07,121,40,108.18,64.23,4.05,45.97,425
8266,1780,Fiverr,Europe,Fixed,Content Writing,Mobile Banking,2025-08-15,,89,7,91.49,78.57,3.74,65.52,111
10936,355,Freelancer,Canada,Fixed,Web Development,PayPal,2025-05-08,9812.56,118,27,55.32,81.23,,57.57,15
6347,775,pEOPLEPERHOUR,Europe,Hourly,Digital Marketing,Mobile Banking,2025-09-06,5602.7,11,43,86.56,97.3,4.17,42.84,83
10297,1007,Upwork,Uk,Fixed,App Development,Crypto,2025-06-09,6093.97,95,27,33.96,,4.33,44.55,19
3485,1227,Fiverr,Canada,Hourly,Graphic Design,Direct Deposit,2025-12-11,4377.87,11,17,105.64,94.04,4.29,49.79,63
12087,1129,Fiverr,Canada,Fixed,Seo,PayPal,2025-03-02,7283.01,206,55,132.07,,3.42,45.63,332
11153,673,Freelancer,Canada,Hourly,Web Development,Direct Deposit,2025-05-14,4318.54,51,45,79.69,96.62,,46.36,14
6537,1580,Upwork,Europe,Fixed,Customer Support,Bank Transfer,2025-11-18,6783.42,134,7,47.41,61.41,3.19,68.55,364
7597,1601,Fiverr,Australia,Fixed,Data Entry,PayPal,2025-12-22,7227.66,220,7,52.9,79.04,4.63,43.56,105
466,1048,Upwork,Australia,Hourly,App Development,Bank Transfer,2025-05-09,1389.35,51,15,81.06,89.51,4.66,49.85,13
5798,1477,Peopleperhour,Europe,Hourly,Seo,Crypto,2025-11-25,3429.37,242,33,84.8,88.01,4.31,39.23,151
1001,1946,Upwork,Australia,Hourly,Customer Support,PayPal,2025-10-05,211.39,152,53,,64.84,3.37,72.09,36
10254,683,Freelancer,Asia,Fixed,Customer Support,Crypto,2025-08-20,362.32,279,25,62.24,94.62,,51.22,145
114,1306,Toptal,Uk,Fixed,Web Development,PayPal,2025-11-08,382.81,0,29,106.54,91.14,3.73,40.63,290
8195,1469,uPWORK,Middle East,Hourly,Graphic Design,Direct Deposit,2025-12-28,5530.4,203,31,65.93,65.44,3.84,82.5,155
12439,1604,Freelancer,Uk,Fixed,Graphic Design,Direct Deposit,2025-10-09,6151.85,149,25,47.48,77.86,4.26,89.65,66
36,850,Toptal,Uk,Hourly,Graphic Design,Bank Transfer,2025-04-16,5861.59,11,25,127.44,94.27,4.53,40.43,3
2381,1294,Toptal,Canada,Fixed,App Development,Direct Deposit,2025-08-12,0.0,1,56,84.19,61.06,4.21,85.14,112
5971,827,fiverr,Middle East,Fixed,Data Entry,Crypto,2025-09-10,4974.87,219,6,,,3.68,41.66,428
5577,1299,Toptal,Middle East,Fixed,Content Writing,Direct Deposit,2025-02-01,2469.81,262,18,59.87,84.09,3.32,77.21,473
2020,1263,Toptal,Asia,Hourly,Seo,Crypto,2025-07-03,3953.7,119,8,81.98,66.95,4.03,61.97,142
9288,1859,Freelancer,Uk,Fixed,Digital Marketing,Crypto,2025-03-11,5260.8,19,41,138.85,,3.02,11.73,2
11653,1572,Peopleperhour,Uk,Fixed,Graphic Design,Direct Deposit,2025-05-09,,237,12,58.9,,4.02,64.49,208
869,615,Freelancer,Australia,Fixed,Content Writing,PayPal,2025-04-09,1621.53,81,51,118.46,73.03,4.03,47.9,304
1637,1392,Upwork,Usa,Hourly,Seo,Direct Deposit,2025-05-18,8841.76,278,51,91.59,69.66,3.01,59.67,470
16,1754,Freelancer,Asia,Fixed,Web Development,Bank Transfer,2025-05-02,8653.27,31,32,37.45,66.59,3.0,41.23,474
9266,709,UPWORK,Asia,Hourly,Customer Support,Direct Deposit,2025-12-25,,24,46,94.78,95.81,3.85,65.14,63
7880,1487,Fiverr,Middle East,Fixed,Content Writing,Direct Deposit,2025-11-06,,34,10,114.47,,3.69,66.51,311
7475,1088,upwork,Asia,Hourly,Web Development,Bank Transfer,2025-09-29,735.61,254,46,100.39,67.36,3.29,17.53,317
1926,1001,UPWORK,Usa,Hourly,Customer Support,Bank Transfer,2025-12-18,5289.31,81,41,23.69,77.14,3.65,19.62,383
8953,921,UPWORK,Australia,Hourly,Data Entry,PayPal,2025-10-28,,263,29,97.98,92.56,4.68,19.59,311
12500,1546,Fiverr,Uk,Hourly,Seo,Mobile Banking,2025-11-08,4106.49,32,43,87.9,99.0,4.13,14.17,299
7746,485,Upwork,Canada,Hourly,Digital Marketing,Mobile Banking,2025-07-07,8498.59,1,46,16.83,69.38,3.53,30.0,470
7827,226,Upwork,Uk,Fixed,Content Writing,Crypto,2025-01-27,4624.45,47,19,40.16,93.38,3.85,81.19,144
9499,215,Peopleperhour,Canada,Fixed,Data Entry,Mobile Banking,2025-02-02,5308.74,187,34,28.65,95.55,3.2,78.07,281
10501,688,Upwork,Europe,Hourly,Seo,PayPal,2025-01-23,,56,46,,69.15,3.97,80.32,226
5725,258,fREELANCER,Canada,Fixed,Web Development,Bank Transfer,2025-02-23,3025.51,3,39,96.01,80.88,4.38,47.9,317
9501,203,Toptal,Canada,Hourly,Customer Support,Direct Deposit,2025-01-10,2415.65,36,60,113.01,65.35,3.07,72.92,325
2180,172,PEOPLEPERHOUR,Asia,Fixed,Customer Support,Direct Deposit,2025-06-06,9510.34,26,11,90.67,82.24,4.29,66.91,296
9488,1395,FREELANCER,Australia,Hourly,Graphic Design,Direct Deposit,2025-02-17,0.0,3,24,47.14,76.66,4.34,25.97,454
7792,889,Upwork,Australia,Fixed,Data Entry,Bank Transfer,2025-10-03,4372.53,116,12,119.49,68.77,3.48,,404
11000,1351,Toptal,asia,Fixed,Content Writing,PayPal,2025-06-24,9273.45,203,34,79.8,60.61,4.88,54.34,364
9825,1842,Toptal,Middle East,Hourly,Graphic Design,Bank Transfer,2025-11-21,6732.29,15,48,68.53,98.03,4.45,61.11,279
11555,525,Toptal,Europe,Fixed,Customer Support,Crypto,2025-07-09,9569.5,187,33,63.04,66.14,4.09,53.96,282
5169,71,Peopleperhour,Usa,Hourly,Customer Support,PayPal,2025-07-23,7333.78,151,60,43.51,90.24,3.72,15.82,429
9364,1305,Freelancer,Europe,Fixed,App Development,Crypto,2025-04-23,3192.44,95,55,65.55,83.98,3.87,59.41,218
3464,361,Fiverr,Middle East,Hourly,App Development,Bank Transfer,2025-04-28,722.31,77,9,101.39,96.36,4.76,46.31,304
10857,1174,Toptal,Asia,Fixed,Digital Marketing,Crypto,2025-05-04,0.0,10,26,139.39,81.78,,68.32,353
1852,1149,Freelancer,Asia,Fixed,Digital Marketing,Direct Deposit,2025-12-20,5873.21,201,42,110.92,81.22,4.9,65.82,58
8615,1505,Freelancer,Middle East,Fixed,App Development,Mobile Banking,2025-08-11,3431.02,134,22,40.34,79.58,3.84,47.79,391
6807,756,tOPTAL,australia,Hourly,Graphic Design,Mobile Banking,2025-08-31,8519.68,209,26,58.51,69.09,,16.1,338
10096,1433,uPWORK,Europe,Hourly,Content Writing,PayPal,2025-01-25,4793.96,206,31,77.21,80.38,4.43,24.02,26
3231,458,Toptal,Usa,Hourly,Seo,Crypto,2025-11-06,4825.62,265,41,42.74,81.33,3.42,50.45,41
5246,1270,tOPTAL,Australia,Hourly,Seo,PayPal,2025-03-07,895.18,65,43,123.68,90.94,4.34,12.67,352
9255,1230,Freelancer,Canada,Hourly,Digital Marketing,PayPal,2025-08-28,2233.4,101,37,76.66,92.55,3.89,59.55,369
10972,1654,Toptal,Canada,Hourly,Data Entry,Crypto,2025-08-25,7910.09,221,60,86.27,92.06,3.45,18.48,41
11352,1023,Toptal,Uk,Hourly,Seo,Bank Transfer,2025-12-04,,115,6,21.41,71.93,4.77,72.06,335
8527,1063,Toptal,Middle East,Fixed,Seo,PayPal,2025-11-03,9273.39,232,19,115.39,99.68,3.08,20.27,85
11110,128,FIVERR,Usa,Hourly,Seo,Direct Deposit,2025-07-28,2171.71,183,26,120.57,64.29,4.17,59.95,97
8982,291,Fiverr,Australia,Fixed,Graphic Design,PayPal,2025-01-07,113.5,161,52,78.9,75.17,4.13,23.34,418
5764,1825,Freelancer,Europe,Hourly,Data Entry,Bank Transfer,2025-10-08,7622.32,163,51,63.07,91.9,4.82,11.15,96
2895,28,Fiverr,Uk,Fixed,Web Development,Crypto,2025-07-31,4646.52,271,23,49.41,91.68,3.59,87.42,414
11662,101,Upwork,Canada,Fixed,Customer Support,Crypto,2025-01-02,2628.33,270,2,71.46,65.89,3.52,51.07,395
6810,811,Peopleperhour,europe,Fixed,Content Writing,Crypto,2025-10-09,6292.71,243,55,143.1,94.96,4.75,26.58,322
8131,1784,Freelancer,Europe,Fixed,Data Entry,Mobile Banking,2025-04-12,7562.76,236,14,61.7,78.64,3.1,72.74,105
84,842,Upwork,Canada,Hourly,Web Development,Crypto,2025-11-04,,247,7,57.18,68.97,3.22,77.63,188
3880,1390,PEOPLEPERHOUR,Asia,Hourly,Graphic Design,Direct Deposit,2025-03-10,8560.57,261,56,113.3,67.02,4.45,61.31,437
4904,39,upwork,Canada,Hourly,Web Development,Bank Transfer,2025-05-05,4326.97,6,13,128.41,96.66,,56.9,50
4784,1029,Toptal,Europe,Fixed,  Content Writing  ,Direct Deposit,2025-11-28,1299.08,253,39,130.87,82.19,,68.34,351
11430,831,Upwork,Middle East,Fixed,  Customer Support  ,Direct Deposit,2025-04-17,8949.86,96,21,47.86,96.24,3.42,15.87,188
4920,258,Freelancer,asia,Fixed,Web Development,Direct Deposit,2025-09-08,2179.82,184,22,73.82,79.72,4.29,83.29,454
1003,1301,Freelancer,Usa,Fixed,Seo,Bank Transfer,2025-09-13,4762.3,197,2,58.15,90.12,4.54,43.82,300
4623,1598,Fiverr,Usa,Hourly,App Development,Bank Transfer,2025-04-03,9241.33,207,45,130.73,68.05,4.5,64.97,90
9613,555,Toptal,Uk,Hourly,Content Writing,Crypto,2025-11-02,875.45,91,53,110.64,77.47,3.73,69.92,446
3860,1626,Upwork,MIDDLE EAST,Fixed,Content Writing,Mobile Banking,2025-07-27,2038.1,263,45,41.11,76.48,3.62,41.97,9
5195,767,Toptal,Middle East,Fixed,Digital Marketing,PayPal,2025-01-17,6468.88,115,7,18.31,77.39,4.22,84.74,314
4936,1878,FIVERR,australia,Fixed,Digital Marketing,Mobile Banking,2025-03-23,733.42,65,19,90.8,,4.3,29.52,282
9848,1876,Freelancer,Europe,Fixed,Seo,Crypto,2025-11-09,8348.31,278,54,56.28,68.09,3.54,37.92,360
3945,1497,Fiverr,Australia,Fixed,Digital Marketing,Crypto,2025-06-20,3414.09,130,4,138.74,87.38,3.4,68.31,199
2216,941,Fiverr,EUROPE,Hourly,Graphic Design,Direct Deposit,2025-03-10,8299.63,97,50,146.64,87.31,4.49,10.77,387
6703,7,Peopleperhour,ASIA,Hourly,Seo,Crypto,2025-01-31,7493.89,289,59,98.58,87.94,3.66,76.09,162
536,1268,Freelancer,Usa,Fixed,Digital Marketing,Mobile Banking,2025-09-15,5342.0,10,8,136.08,71.0,,76.38,429
7822,538,Toptal,Uk,Hourly,App Development,Crypto,2025-02-09,1472.3,88,5,148.8,65.59,4.14,58.34,253
1483,1026,Freelancer,Europe,Hourly,Data Entry,PayPal,2025-05-01,3110.62,158,18,57.28,89.04,,70.31,280
5665,1475,Upwork,Uk,Hourly,Customer Support,Bank Transfer,2025-12-11,255.09,128,52,32.0,78.99,4.77,70.48,437
7650,872,Upwork,Australia,Hourly,Customer Support,Crypto,2025-01-23,8768.83,117,51,93.67,95.53,4.41,67.05,483
7891,376,Fiverr,ASIA,Fixed,Web Development,Direct Deposit,2025-02-17,0.0,3,20,143.34,90.65,4.47,43.05,429
2921,1874,Upwork,Usa,Hourly,App Development,Bank Transfer,2025-12-01,2343.36,31,52,34.59,99.71,4.21,40.78,221
4013,1863,Peopleperhour,Uk,Fixed,App Development,PayPal,2025-04-05,8808.49,292,11,144.43,92.37,4.86,60.02,126
6495,1179,Freelancer,Middle East,Hourly,Seo,Crypto,2025-01-15,5230.33,59,4,30.44,97.64,,69.96,491
1484,313,Fiverr,Australia,Fixed,Content Writing,Mobile Banking,2025-05-10,,295,49,96.62,91.43,3.03,41.97,353
5033,1167,Toptal,Asia,Fixed,Customer Support,Direct Deposit,2025-03-21,8136.66,153,8,23.34,89.73,,67.59,242
5124,1290,fREELANCER,Europe,Fixed,Web Development,Mobile Banking,2025-11-12,7921.41,255,56,69.19,76.25,4.89,,238
12130,42,Peopleperhour,Asia,Hourly,Digital Marketing,Direct Deposit,2025-05-30,6495.41,81,20,38.12,77.2,3.91,11.66,18
4150,640,Freelancer,Uk,Fixed,Data Entry,Mobile Banking,2025-12-22,3461.4,166,11,54.49,84.68,3.52,54.78,25
4401,491,Upwork,Europe,Fixed,Data Entry,Crypto,2025-05-26,7757.2,208,15,140.5,81.85,,70.62,126
11021,208,Upwork,Usa,Fixed,Web Development,Direct Deposit,2025-05-05,9188.96,47,12,,76.17,4.44,18.45,252
8375,1794,toptal,Europe,Hourly,  Digital Marketing  ,Crypto,2025-10-24,8589.97,10,39,108.9,,3.89,57.13,354
7197,1682,Upwork,europe,Fixed,Digital Marketing,Bank Transfer,2025-10-20,3055.54,140,59,,70.4,3.39,76.9,167
12119,432,freelancer,Australia,Fixed,Content Writing,Mobile Banking,2025-03-17,6445.82,215,9,,69.71,3.17,59.37,199
1859,497,Fiverr,Canada,Hourly,Graphic Design,Direct Deposit,2025-12-05,509.11,220,50,114.48,87.83,3.61,80.55,296
9369,1256,Toptal,Asia,Hourly,Digital Marketing,PayPal,2025-10-11,1079.82,219,40,63.38,91.17,4.93,76.4,308
248,1144,Peopleperhour,Uk,Fixed,Seo,PayPal,2025-05-13,1871.53,172,36,,86.18,3.44,27.87,446
12042,922,Toptal,Uk,Fixed,Customer Support,Bank Transfer,2025-04-27,5196.46,54,39,117.52,72.72,4.99,47.65,486
6330,1833,Freelancer,Canada,Hourly,Graphic Design,Mobile Banking,2025-03-23,,221,4,68.15,69.62,3.33,41.04,394
9674,1843,Upwork,Middle East,Hourly,Data Entry,Direct Deposit,2025-06-07,5802.09,108,50,108.67,87.88,4.71,70.76,57
8332,1784,peopleperhour,Asia,Hourly,Digital Marketing,Direct Deposit,2025-01-13,3173.43,193,31,,96.42,3.17,84.93,426
9280,1474,Upwork,Uk,Fixed,Seo,Crypto,2025-03-29,,245,56,97.9,67.13,,57.93,240
6198,7,Peopleperhour,Middle East,Hourly,Web Development,Mobile Banking,2025-11-22,0.0,2,47,,66.57,3.67,38.97,319
5487,1021,Upwork,australia,Fixed,Digital Marketing,Direct Deposit,2025-11-26,,176,48,141.48,92.8,4.55,,407
4247,1640,Upwork,Canada,Hourly,Web Development,Mobile Banking,2025-01-26,8869.47,94,3,35.57,77.33,3.83,86.91,472
9997,996,Freelancer,Uk,Hourly,App Development,Bank Transfer,2025-01-03,,20,43,119.56,69.32,3.17,38.44,97
7691,288,Upwork,Asia,Fixed,Web Development,PayPal,2025-06-01,,97,53,140.4,99.57,4.41,43.7,70
8973,1860,UPWORK,ASIA,Fixed,Data Entry,Direct Deposit,2025-11-18,9533.52,73,28,135.67,81.1,3.98,12.77,499
2168,1825,Freelancer,Canada,Fixed,Web Development,Direct Deposit,2025-12-11,2223.67,235,8,17.28,71.21,4.62,36.09,234
12454,1454,Peopleperhour,Uk,Hourly,Web Development,Crypto,2025-11-08,3352.02,258,19,143.32,67.94,4.12,23.09,121
6671,1247,fiverr,Canada,Fixed,Web Development,Crypto,2025-07-14,4724.78,35,19,56.38,68.49,4.35,58.51,449
4345,688,Fiverr,Canada,Hourly,Data Entry,Direct Deposit,2025-07-18,4370.02,59,5,48.82,79.21,3.19,85.06,466
